wavelength,intensity
198.73,2.212e-38
198.75,2.468e-37
198.76,6.603e-35
198.78,7.4970000000000006e-34
198.79,2.491e-33
198.81,6.730000000000001e-32
198.83,7.282e-31
198.84,2.3630000000000002e-30
198.86,2.421e-29
198.88,2.392e-28
198.89,7.416e-28
198.91,6.937e-27
198.93,6.257e-26
198.94,1.854e-25
198.96,1.583e-24
198.98,1.303e-23
198.99,3.688e-23
199.01,2.874e-22
199.03,2.159e-21
199.04,5.838e-21
199.06,4.1510000000000005e-20
199.08,2.845e-19
199.09,7.346e-19
199.11,4.764e-18
199.12,1.197e-17
199.14,7.344e-17
199.16,4.343e-16
199.17,1.042e-15
199.19,5.829e-15
199.21,3.143e-14
199.22,7.198e-14
199.24,3.672e-13
199.26,1.805e-12
199.27,3.945e-12
199.29,1.834e-11
199.31,8.216e-11
199.32,1.715e-10
199.34,7.263e-10
199.36,2.964e-09
199.37,5.905e-09
199.39,2.279e-08
199.41,8.474e-08
199.42,1.611e-07
199.44,5.664e-07
199.46,1.918e-06
199.47,3.481e-06
199.49,1.115e-05
199.5,1.967e-05
199.52,5.954e-05
199.54,0.0001736
199.55,0.0002923
199.57,0.0008059
199.59,0.00214
199.6,0.003439
199.62,0.008632
199.64,0.02087
199.65,0.032
199.67,0.07314
199.69,0.161
199.7,0.2355
199.72,0.4901
199.74,0.9823
199.75,1.371
199.77,2.598
199.79,4.739
199.8,6.312
199.82,10.89
199.84,18.08
199.85,22.98
199.87,36.07
199.88,44.56
199.9,66.12
199.92,94.49
199.93,111.4
199.95,150.4
199.97,195.7
199.98,220.1
200.0,270.6
200.02,320.4
200.03,343.7
200.05,384.6
200.07,414.5
200.08,424.3
200.1,432.2
200.12,424.1
200.13,414.1
200.15,384.0
200.17,343.0
200.18,319.7
200.2,270.1
200.22,219.9
200.23,195.8
200.25,151.2
200.26,131.2
200.28,96.57
200.3,69.35
200.31,58.41
200.33,41.34
200.35,29.73
200.36,25.59
200.38,19.86
200.4,16.61
200.41,15.63
200.43,14.46
200.45,13.92
200.46,13.77
200.48,13.63
200.5,13.7
200.51,13.87
200.53,14.64
200.55,16.3
200.56,17.62
200.58,21.51
200.59,24.22
200.61,31.4
200.63,41.23
200.64,47.18
200.66,61.11
200.68,77.42
200.69,86.26
200.71,104.7
200.73,123.1
200.74,131.9
200.76,147.7
200.78,160.0
200.79,164.6
200.81,170.1
200.83,170.6
200.84,169.3
200.86,163.9
200.88,156.4
200.89,152.5
200.91,145.8
200.93,142.4
200.94,142.6
200.96,147.6
200.97,152.7
200.99,168.0
