wavelength,intensity
198.56,4.34e-37
198.58,1.0500000000000001e-32
198.6,7.87e-32
198.61,2.126e-31
198.63,1.5180000000000001e-30
198.65,1.206e-29
198.66,3.164e-29
198.68,2.136e-28
198.7,1.403e-27
198.71,3.562e-27
198.73,2.249e-26
198.75,1.383e-25
198.76,3.396e-25
198.78,2.007e-24
198.79,4.83e-24
198.81,2.7439999999999996e-23
198.83,1.5189999999999997e-22
198.84,3.5369999999999996e-22
198.86,1.882e-21
198.88,9.760000000000001e-21
198.89,2.201e-20
198.91,1.098e-19
198.93,5.335e-19
198.94,1.165e-18
198.96,5.447e-18
198.98,2.482e-17
198.99,5.248e-17
199.01,2.302e-16
199.03,9.84e-16
199.04,2.015e-15
199.06,8.29e-15
199.08,3.324e-14
199.09,6.593e-14
199.11,2.545e-13
199.12,4.951e-13
199.14,1.839e-12
199.16,6.656e-12
199.17,1.254e-11
199.19,4.368e-11
199.21,1.482e-10
199.22,2.705e-10
199.24,8.831e-10
199.26,2.809e-09
199.27,4.962e-09
199.29,1.518e-08
199.31,4.524e-08
199.32,7.734e-08
199.34,2.216e-07
199.36,6.184e-07
199.37,1.023e-06
199.39,2.743e-06
199.41,7.164e-06
199.42,1.146e-05
199.44,2.876e-05
199.46,7.025e-05
199.47,0.0001087
199.49,0.000255
199.5,0.0003867
199.52,0.0008713
199.54,0.001911
199.55,0.002801
199.57,0.005898
199.59,0.01208
199.6,0.01712
199.62,0.03368
199.64,0.06446
199.65,0.08826
199.67,0.1621
199.69,0.2897
199.7,0.3834
199.72,0.6575
199.74,1.097
199.75,1.402
199.77,2.245
199.79,3.497
199.8,4.319
199.82,6.453
199.84,9.378
199.85,11.19
199.87,15.6
199.88,18.23
199.9,24.39
199.92,31.73
199.93,35.82
199.95,44.7
199.97,54.27
199.98,59.17
200.0,68.9
200.02,78.03
200.03,82.18
200.05,89.28
200.07,94.33
200.08,95.96
200.1,97.26
200.12,95.88
200.13,94.22
200.15,89.12
200.17,82.0
200.18,77.86
200.2,68.77
200.22,59.14
200.23,54.31
200.25,44.92
200.26,40.48
200.28,32.31
200.3,25.26
200.31,22.19
200.33,16.96
200.35,12.89
200.36,11.25
200.38,8.662
200.4,6.846
200.41,6.176
200.43,5.217
200.45,4.66
200.46,4.503
200.48,4.394
200.5,4.536
200.51,4.7
200.53,5.233
200.55,6.074
200.56,6.626
200.58,8.027
200.59,8.888
200.61,10.95
200.63,13.47
200.64,14.89
200.66,18.03
200.68,21.46
200.69,23.24
200.71,26.84
200.73,30.33
200.74,31.96
200.76,34.92
200.78,37.33
200.79,38.29
200.81,39.73
200.83,40.53
200.84,40.74
200.86,40.86
200.88,40.82
200.89,40.82
200.91,41.05
200.93,41.82
200.94,42.48
200.96,44.42
200.97,45.73
200.99,48.97
201.01,52.92
201.02,55.09
201.04,59.57
201.06,63.91
201.07,65.9
201.09,69.24
201.11,71.45
201.12,72.05
201.14,72.14
201.16,70.73
201.17,69.5
201.19,66.13
201.21,61.79
201.22,59.37
201.24,54.29
201.26,49.19
201.27,46.74
201.29,42.23
201.31,38.41
201.32,36.8
201.34,34.23
201.35,33.27
201.37,32.02
201.39,31.62
201.4,31.71
201.42,32.44
201.44,33.85
201.45,34.77
201.47,37.01
201.49,39.68
201.5,41.14
201.52,44.19
201.54,47.31
201.55,48.84
201.57,51.73
201.59,54.28
201.6,55.39
201.62,57.26
201.64,58.63
201.65,59.14
201.67,59.91
201.69,60.44
201.7,60.68
201.72,61.23
201.73,61.59
201.75,62.59
201.77,64.05
201.78,64.97
201.8,67.21
201.82,69.89
201.83,71.34
201.85,74.36
201.87,77.32
201.88,78.7
201.9,81.1
201.92,82.87
201.93,83.46
201.95,84.02
201.97,83.73
201.98,83.27
202.0,81.79
202.02,79.66
202.03,78.39
202.05,75.5
202.06,73.92
202.08,70.49
202.1,66.77
202.11,64.82
202.13,60.72
202.15,56.41
202.16,54.2
202.18,49.75
202.2,45.45
202.21,43.45
202.23,40.0
202.25,37.76
202.26,37.31
202.28,38.32
202.3,42.75
202.31,46.66
202.33,58.81
202.35,78.16
202.36,91.12
202.38,124.8
202.4,170.5
202.41,198.4
202.43,264.9
202.44,303.8
202.46,392.6
202.48,495.0
202.49,550.6
202.51,668.2
202.53,790.0
202.54,850.5
202.56,966.4
202.58,1069.0
202.59,1113.0
202.61,1184.0
202.63,1225.0
202.64,1234.0
202.66,1227.0
202.68,1188.0
202.69,1157.0
202.71,1076.0
202.73,974.3
202.74,918.0
202.76,798.9
202.78,677.3
202.79,617.6
202.81,503.7
202.82,450.7
202.84,354.2
202.86,271.9
202.87,236.2
202.89,175.7
202.91,128.5
202.92,109.4
202.94,78.81
202.96,56.81
202.97,48.43
202.99,35.84
203.01,27.61
203.02,24.75
203.04,20.99
203.06,19.29
203.07,19.07
203.09,19.66
203.11,21.45
203.12,22.74
203.14,26.02
203.16,30.07
203.17,32.32
203.19,37.12
203.2,39.59
203.22,44.47
203.24,48.98
203.25,50.98
203.27,54.31
203.29,56.5
203.3,57.11
203.32,57.31
203.34,56.15
203.35,55.11
203.37,52.19
203.39,48.42
203.4,46.32
203.42,41.92
203.44,37.53
203.45,35.45
203.47,31.69
203.49,28.67
203.5,27.48
203.52,25.82
203.53,25.35
203.55,25.1
203.57,25.68
203.58,26.24
203.6,27.76
203.62,29.62
203.63,30.61
203.65,32.55
203.67,34.25
203.68,34.94
203.7,35.94
