wavelength,intensity
199.15,1.086e-35
199.17,2.203e-34
199.18,8.09e-28
199.2,1.6990000000000002e-26
199.22,3.3230000000000002e-25
199.23,1.43e-24
199.25,2.512e-23
199.27,4.106e-22
199.28,1.616e-21
199.3,2.3730000000000002e-20
199.32,3.243e-19
199.33,1.167e-18
199.35,1.432e-17
199.37,1.637e-16
199.38,5.385e-16
199.4,5.526e-15
199.42,5.278e-14
199.43,1.588e-13
199.45,1.362e-12
199.46,3.884e-12
199.48,2.992e-11
199.5,2.146e-10
199.51,5.595e-10
199.53,3.604e-09
199.55,2.161e-08
199.56,5.151e-08
199.58,2.774e-07
199.6,1.39e-06
199.61,3.03e-06
199.63,1.364e-05
199.65,5.716e-05
199.66,0.0001139
199.68,0.0004287
199.7,0.001502
199.71,0.002737
199.73,0.008611
199.75,0.02522
199.76,0.04202
199.78,0.1105
199.8,0.2707
199.81,0.4123
199.83,0.9067
199.85,1.856
199.86,2.585
199.88,4.753
199.9,8.135
199.91,10.36
199.93,15.92
199.95,22.78
199.96,26.53
199.98,34.09
200.0,40.78
200.01,43.42
200.03,46.64
200.05,46.65
200.06,45.41
200.08,40.79
200.09,37.64
200.11,30.37
200.13,22.82
200.14,19.26
200.16,13.02
200.18,8.211
200.19,6.363
200.21,3.664
200.23,2.047
200.24,1.544
200.26,0.9707
200.28,0.7876
200.29,0.7885
200.31,0.8985
200.33,1.079
200.34,1.173
200.36,1.335
200.38,1.428
200.39,1.44
200.41,1.392
200.43,1.259
200.44,1.17
200.46,0.9723
200.48,0.7906
200.49,0.7225
200.51,0.6686
200.53,0.7796
200.54,0.9205
200.56,1.429
200.58,2.32
200.59,2.938
200.61,4.563
200.63,6.713
200.64,7.966
200.66,10.72
200.67,12.16
200.69,14.94
200.71,17.25
200.72,18.12
200.74,19.07
200.76,18.86
200.77,18.32
200.79,16.5
200.81,13.99
200.82,12.61
200.84,9.9
200.86,7.615
200.87,6.751
200.89,5.764
200.91,5.953
200.92,6.536
200.94,8.721
200.96,12.21
200.97,14.38
200.99,19.29
201.01,24.45
201.02,26.88
201.04,30.9
201.06,33.2
201.07,33.55
201.09,32.57
201.11,29.57
201.12,27.5
201.14,22.7
201.16,17.76
201.17,15.47
201.19,11.61
201.21,8.94
201.22,8.074
201.24,7.187
201.26,7.186
201.27,7.404
201.29,8.044
201.3,8.379
201.32,8.911
201.34,9.14
201.35,9.139
201.37,8.989
201.39,8.862
201.4,8.908
201.42,9.412
201.44,10.66
201.45,11.59
201.47,13.98
201.49,16.84
201.5,18.3
201.52,20.95
201.54,22.85
201.55,23.41
201.57,23.67
201.59,22.88
201.6,22.18
201.62,20.46
201.64,18.64
201.65,17.81
201.67,16.46
201.69,15.66
201.7,15.5
201.72,15.7
201.74,16.69
201.75,17.52
201.77,19.87
201.79,23.06
201.8,24.9
201.82,28.7
201.84,32.14
201.85,33.5
201.87,35.09
201.88,35.24
201.9,34.24
201.92,31.8
201.93,30.26
201.95,27.07
201.97,24.41
201.98,23.46
202.0,22.48
202.02,22.57
202.03,22.87
202.05,23.55
202.07,23.78
202.08,23.55
202.1,22.23
202.12,19.79
202.13,18.24
202.15,14.76
202.17,11.21
202.18,9.541
202.2,6.643
202.22,4.462
202.23,3.66
202.25,2.623
202.27,2.374
202.28,2.604
202.3,4.14
202.32,8.236
202.33,11.99
202.35,25.57
202.37,52.93
202.38,74.76
202.4,142.7
202.42,255.5
202.43,333.6
202.45,540.3
202.47,817.1
202.48,979.2
202.5,1335.0
202.51,1519.0
202.53,1867.0
202.55,2140.0
202.56,2232.0
202.58,2305.0
202.6,2221.0
202.61,2123.0
202.63,1843.0
202.65,1492.0
202.66,1308.0
202.68,953.8
202.7,649.1
202.71,521.8
202.73,320.4
202.75,184.0
202.76,136.1
202.78,71.43
202.8,36.02
202.81,25.52
202.83,13.41
202.85,8.256
202.86,7.064
202.88,6.036
202.9,5.768
202.91,5.695
202.93,5.456
202.95,4.998
202.96,4.688
202.98,3.968
203.0,3.239
