wavelength,intensity
199.45,2.45e-35
199.46,2.846e-34
199.48,8.124e-29
199.5,1.145e-26
199.51,1.27e-25
199.53,1.366e-23
199.55,1.228e-21
199.56,1.0880000000000001e-20
199.58,7.463e-19
199.6,4.277e-17
199.61,3.027e-16
199.63,1.324e-14
199.65,4.84e-13
199.66,2.735e-12
199.68,7.632e-11
199.7,1.779e-09
199.71,8.027e-09
199.73,1.428e-07
199.75,2.123e-06
199.76,7.652e-06
199.78,8.684e-05
199.8,0.0008232
199.81,0.002369
199.83,0.01715
199.84,0.04312
199.86,0.2383
199.88,1.1
199.89,2.208
199.91,7.782
199.93,22.91
199.94,36.73
199.96,82.55
199.98,155.0
199.99,198.5
200.01,284.4
200.03,340.6
200.04,348.5
200.06,319.1
200.08,245.3
200.09,202.2
200.11,124.1
200.13,72.07
200.14,56.9
200.16,42.54
200.18,38.81
200.19,37.56
200.21,32.86
200.23,24.85
200.24,20.32
200.26,12.09
200.28,6.534
200.29,4.957
200.31,3.926
200.33,4.991
200.34,5.987
200.36,8.179
200.38,9.675
200.39,9.881
200.41,9.052
200.43,6.971
200.44,5.736
200.46,3.425
200.47,2.492
200.49,1.187
200.51,0.5151
200.52,0.3458
200.54,0.2414
200.56,0.4882
200.57,0.8419
200.59,2.486
200.61,6.474
200.62,9.888
200.64,20.7
200.66,37.8
200.67,48.65
200.69,73.46
200.71,98.39
200.72,108.9
200.74,121.6
200.76,119.6
200.77,112.7
200.79,90.13
200.81,62.14
200.82,48.7
200.84,26.59
200.86,12.41
200.87,8.07
200.89,3.479
200.91,2.769
200.92,3.637
200.94,8.531
200.96,20.41
200.97,30.53
200.99,62.43
201.01,111.3
201.02,140.3
201.04,198.0
201.05,221.1
201.07,243.0
201.09,225.4
201.1,203.6
201.12,146.4
201.14,89.22
201.15,65.74
201.17,32.54
201.19,15.67
201.2,11.67
201.22,9.422
201.24,12.69
201.25,16.12
201.27,26.38
201.29,39.62
201.3,46.16
201.32,55.86
201.34,57.59
201.35,55.04
201.37,44.66
201.39,31.33
201.4,25.21
201.42,16.77
201.44,16.13
201.45,19.65
201.47,35.8
201.49,64.16
201.5,81.69
201.52,117.3
201.54,142.9
201.55,148.4
201.57,142.7
201.59,119.5
201.6,105.0
201.62,78.15
201.64,61.34
201.65,57.66
201.67,57.93
201.68,60.29
201.7,64.8
201.72,64.65
201.73,62.44
201.75,56.35
201.77,54.63
201.78,58.24
201.8,79.01
201.82,119.3
201.83,144.9
201.85,196.4
201.87,229.9
201.88,233.9
201.9,213.5
201.92,164.7
201.93,136.3
201.95,84.78
201.97,52.52
201.98,45.62
202.0,50.07
202.02,74.78
202.03,91.97
202.05,127.4
202.07,150.8
202.08,153.9
202.1,140.7
202.12,108.0
202.13,88.61
202.15,52.34
202.17,26.09
202.18,17.35
202.2,7.024
202.22,2.926
202.23,2.174
202.25,2.025
202.26,2.377
202.28,3.652
202.3,5.497
202.31,6.546
202.33,8.59
202.35,10.01
202.36,10.3
202.38,9.908
202.4,8.968
202.41,9.053
202.43,13.97
202.45,35.57
202.46,59.18
202.48,151.9
